order_id,order_date,ship_mode,customer_id,segment,region,category,sub_category,product_name,unit_price,quantity,discount_pct,discount_amt,sales,profit,payment_mode,year,month,month_name,quarter,day_of_week,week_of_year,profit_margin,revenue_band,sales_clean,profit_clean
ORD-108568,27-07-2021,Standard Class,CUST-3690,Corporate,North,Clothing,Kids,Product-175,30.51,6,15,27.46,2725.128895,749.6241433,Cash,2021,7,Jul,Q3,Tuesday,30,27.51,XL (>$2K),2725.128895,749.6241433
ORD-108043,27-07-2021,Standard Class,CUST-1613,Corporate,South,Clothing,Kids,Product-241,113.51,1,30,34.05,79.46,29.1,Cash,2021,7,Jul,Q3,Tuesday,30,36.62,S ($50-200),79.46,29.1
ORD-108431,27-07-2021,Standard Class,CUST-4372,Consumer,West,Electronics,Accessories,Product-228,297.42,1,5,14.87,282.55,133.14,Online Transfer,2021,7,Jul,Q3,Tuesday,30,47.12,M ($200-500),282.55,133.14
ORD-103204,27-07-2021,Second Class,CUST-2586,Consumer,South,Furniture,Shelving,Product-256,19.38,10,20,38.76,155.04,66.36,Credit Card,2021,7,Jul,Q3,Tuesday,30,42.8,S ($50-200),155.04,66.36
ORD-108945,27-07-2021,Standard Class,CUST-2871,Consumer,North,Furniture,Chairs,Product-401,46.9,10,5,23.45,445.55,262.29,Cash,2021,7,Jul,Q3,Tuesday,30,58.87,M ($200-500),445.55,262.29
ORD-107655,27-07-2021,Standard Class,CUST-3142,Corporate,South,Furniture,Beds,Product-314,9.58,11,0,0,105.38,40.32,Credit Card,2021,7,Jul,Q3,Tuesday,30,38.26,S ($50-200),105.38,40.32
ORD-104903,28-07-2021,Second Class,CUST-2087,Home Office,South,Furniture,Beds,Product-426,47.11,4,10,18.84,169.6,63.94,Online Transfer,2021,7,Jul,Q3,Wednesday,30,37.7,S ($50-200),169.6,63.94
ORD-109762,28-07-2021,Second Class,CUST-3693,Corporate,South,Electronics,Tablets,Product-273,257.92,1,15,38.69,219.23,93.83,Cash,2021,7,Jul,Q3,Wednesday,30,42.8,M ($200-500),219.23,93.83
ORD-104831,28-07-2021,Standard Class,CUST-1752,Consumer,North,Furniture,Beds,Product-195,38.5,10,20,77,308,113.08,Cash,2021,7,Jul,Q3,Wednesday,30,36.71,M ($200-500),308,113.08
ORD-109644,28-07-2021,Second Class,CUST-4575,Consumer,West,Electronics,Tablets,Product-304,140.66,2,30,84.4,196.92,92.54,Online Transfer,2021,7,Jul,Q3,Wednesday,30,46.99,S ($50-200),196.92,92.54
ORD-102034,28-07-2021,Second Class,CUST-2661,Consumer,West,Furniture,Chairs,Product-025,68.08,1,10,6.81,61.27,31.49,Credit Card,2021,7,Jul,Q3,Wednesday,30,51.4,S ($50-200),61.27,31.49
ORD-105689,28-07-2021,Standard Class,CUST-4691,Home Office,South,Electronics,Phones,Product-015,247.22,8,10,186.83,1681.49,935.13,Cash,2021,7,Jul,Q3,Wednesday,30,55.61,L ($500-2K),1681.49,935.13
ORD-102754,28-07-2021,Standard Class,CUST-2008,Consumer,West,Clothing,Women,Product-309,40.45,6,25,60.68,182.02,62.02,Credit Card,2021,7,Jul,Q3,Wednesday,30,34.07,S ($50-200),182.02,62.02
ORD-106814,29-07-2021,Standard Class,CUST-2935,Corporate,South,Clothing,Men,Product-013,19.29,10,15,28.93,163.97,51.4,Debit Card,2021,7,Jul,Q3,Thursday,30,31.35,S ($50-200),163.97,51.4
ORD-105409,29-07-2021,Standard Class,CUST-3820,Consumer,West,Electronics,Accessories,Product-024,371.38,3,10,111.41,1002.73,396.7,Credit Card,2021,7,Jul,Q3,Thursday,30,39.56,L ($500-2K),1002.73,396.7
ORD-105914,29-07-2021,Standard Class,CUST-1848,Corporate,North,Electronics,Tablets,Product-113,144.51,1,0,0,144.51,62.25,Credit Card,2021,7,Jul,Q3,Thursday,30,43.08,S ($50-200),144.51,62.25
ORD-109213,29-07-2021,Standard Class,CUST-3014,Consumer,North,Food & Beverage,Bakery,Product-497,34.49,4,10,13.8,124.16,42.39,Cash,2021,7,Jul,Q3,Thursday,30,34.14,S ($50-200),124.16,42.39
ORD-102507,29-07-2021,Standard Class,CUST-1053,Consumer,South,Office Supplies,Storage,Product-049,24.41,3,5,3.66,69.57,22.28,Credit Card,2021,7,Jul,Q3,Thursday,30,32.03,S ($50-200),69.57,22.28
ORD-102920,29-07-2021,Standard Class,CUST-3446,Consumer,South,Electronics,Tablets,Product-386,86.68,13,15,169.03,957.81,294.39,Cash,2021,7,Jul,Q3,Thursday,30,30.74,L ($500-2K),957.81,294.39
ORD-102799,29-07-2021,Standard Class,CUST-1017,Consumer,West,Clothing,Men,Product-123,11.01,7,20,15.41,61.66,33.66,Online Transfer,2021,7,Jul,Q3,Thursday,30,54.59,S ($50-200),61.66,33.66
ORD-103931,29-07-2021,Second Class,CUST-2010,Consumer,South,Furniture,Beds,Product-249,131.94,5,15,98.96,560.74,231.55,Debit Card,2021,7,Jul,Q3,Thursday,30,41.29,L ($500-2K),560.74,231.55
ORD-101267,29-07-2021,Standard Class,CUST-1320,Consumer,South,Food & Beverage,Dairy,Product-246,42.91,13,0,0,1139.84,363.21,Online Transfer,2021,7,Jul,Q3,Thursday,30,31.86,L ($500-2K),1139.84,363.21
ORD-106627,29-07-2021,First Class,CUST-1817,Home Office,South,Electronics,Accessories,Product-198,107.81,6,15,97.03,549.83,231.51,Credit Card,2021,7,Jul,Q3,Thursday,30,42.11,L ($500-2K),549.83,231.51
ORD-102342,29-07-2021,Standard Class,CUST-2827,Corporate,North,Furniture,Shelving,Product-134,20.09,7,5,7.03,133.6,50.7,Credit Card,2021,7,Jul,Q3,Thursday,30,37.95,S ($50-200),133.6,50.7
ORD-108128,29-07-2021,Standard Class,CUST-4086,Corporate,West,Office Supplies,Binders,Product-168,70.09,13,10,91.12,820.05,341.12,Credit Card,2021,7,Jul,Q3,Thursday,30,41.6,L ($500-2K),820.05,341.12
ORD-104448,30-07-2021,Standard Class,CUST-4687,Corporate,South,Electronics,Tablets,Product-104,803.43,2,10,160.69,1446.17,363.46,Debit Card,2021,7,Jul,Q3,Friday,30,25.13,L ($500-2K),1446.17,363.46
ORD-105655,30-07-2021,First Class,CUST-2037,Consumer,South,Food & Beverage,Bakery,Product-274,104.63,13,15,204.03,1156.16,434.18,Cash,2021,7,Jul,Q3,Friday,30,37.55,L ($500-2K),1156.16,434.18
ORD-108759,30-07-2021,Standard Class,CUST-3832,Consumer,North,Clothing,Women,Product-134,63.19,6,20,75.83,303.31,97.42,Credit Card,2021,7,Jul,Q3,Friday,30,32.12,M ($200-500),303.31,97.42
ORD-102072,30-07-2021,Second Class,CUST-3016,Corporate,West,Office Supplies,Paper,Product-202,67.78,12,25,203.34,610.02,155.21,Online Transfer,2021,7,Jul,Q3,Friday,30,25.44,L ($500-2K),610.02,155.21
ORD-105090,30-07-2021,Standard Class,CUST-2222,Corporate,South,Clothing,Kids,Product-187,53.11,13,25,172.61,517.82,176.25,Cash,2021,7,Jul,Q3,Friday,30,34.04,L ($500-2K),517.82,176.25
ORD-104457,30-07-2021,Standard Class,CUST-3803,Home Office,West,Food & Beverage,Bakery,Product-103,23.69,1,15,3.55,20.14,8.58,Cash,2021,7,Jul,Q3,Friday,30,42.6,XS (<$50),20.9199,8.58
ORD-107632,30-07-2021,Standard Class,CUST-4718,Consumer,West,Office Supplies,Pens,Product-081,40.87,11,30,134.87,314.7,151.36,Credit Card,2021,7,Jul,Q3,Friday,30,48.1,M ($200-500),314.7,151.36
ORD-102290,30-07-2021,Second Class,CUST-2569,Corporate,South,Furniture,Shelving,Product-132,23.19,11,5,12.75,242.34,68.75,Online Transfer,2021,7,Jul,Q3,Friday,30,28.37,M ($200-500),242.34,68.75
ORD-106211,30-07-2021,Standard Class,CUST-1082,Consumer,South,Office Supplies,Pens,Product-485,33.28,1,15,4.99,28.29,11.21,Cash,2021,7,Jul,Q3,Friday,30,39.63,XS (<$50),28.29,11.21
ORD-106094,30-07-2021,Standard Class,CUST-3558,Consumer,West,Office Supplies,Pens,Product-228,60.25,10,0,0,602.5,181.64,Cash,2021,7,Jul,Q3,Friday,30,30.15,L ($500-2K),602.5,181.64
ORD-103639,30-07-2021,Standard Class,CUST-3138,Corporate,South,Electronics,Laptops,Product-189,464.33,6,10,278.6,2507.38,666,Debit Card,2021,7,Jul,Q3,Friday,30,26.56,XL (>$2K),2507.38,666
ORD-103711,31-07-2021,Same Day,CUST-1185,Consumer,North,Clothing,Sports,Product-176,19.98,12,15,35.96,203.8,71.68,Debit Card,2021,7,Jul,Q3,Saturday,30,35.17,M ($200-500),203.8,71.68
ORD-103062,31-07-2021,Standard Class,CUST-1091,Home Office,South,Furniture,Shelving,Product-128,25.14,9,20,45.25,181.01,80.17,Online Transfer,2021,7,Jul,Q3,Saturday,30,44.29,S ($50-200),181.01,80.17
ORD-103270,31-07-2021,Second Class,CUST-3440,Corporate,West,Clothing,Kids,Product-176,94.83,5,15,71.12,3952.723392,1487.179321,Debit Card,2021,7,Jul,Q3,Saturday,30,37.62,XL (>$2K),3952.723392,1487.179321
ORD-104436,31-07-2021,Standard Class,CUST-1405,Consumer,North,Electronics,Phones,Product-411,484.27,2,15,145.28,823.26,261.08,Cash,2021,7,Jul,Q3,Saturday,30,31.71,L ($500-2K),823.26,261.08
ORD-105333,31-07-2021,Standard Class,CUST-4865,Corporate,North,Food & Beverage,Dairy,Product-495,133.37,13,5,86.69,1647.12,694.17,Debit Card,2021,7,Jul,Q3,Saturday,30,42.14,L ($500-2K),1647.12,694.17
ORD-109117,31-07-2021,Second Class,CUST-4125,Consumer,West,Food & Beverage,Beverages,Product-150,54.46,5,0,0,272.3,135.08,Cash,2021,7,Jul,Q3,Saturday,30,49.61,M ($200-500),272.3,135.08
ORD-108477,31-07-2021,Standard Class,CUST-4758,Consumer,South,Food & Beverage,Snacks,Product-033,26.08,3,30,23.47,54.77,14.78,Online Transfer,2021,7,Jul,Q3,Saturday,30,26.99,S ($50-200),54.77,14.78
ORD-106386,31-07-2021,Standard Class,CUST-3381,Corporate,North,Office Supplies,Binders,Product-041,10.17,8,5,4.07,77.29,34.23,Cash,2021,7,Jul,Q3,Saturday,30,44.29,S ($50-200),77.29,34.23
ORD-107333,01-08-2021,First Class,CUST-1307,Consumer,West,Office Supplies,Paper,Product-274,50.17,11,0,0,551.87,236.2,Credit Card,2021,8,Aug,Q3,Sunday,30,42.8,L ($500-2K),551.87,236.2
ORD-107895,01-08-2021,Standard Class,CUST-3881,Consumer,South,Clothing,Sports,Product-414,65.5,13,0,0,851.5,330.37,Credit Card,2021,8,Aug,Q3,Sunday,30,38.8,L ($500-2K),851.5,330.37
ORD-102213,01-08-2021,Standard Class,CUST-1226,Home Office,West,Electronics,Phones,Product-257,351.19,7,15,368.75,2089.58,936.65,Cash,2021,8,Aug,Q3,Sunday,30,44.82,XL (>$2K),2089.58,936.65
ORD-108866,01-08-2021,Standard Class,CUST-3072,Consumer,North,Clothing,Sports,Product-221,21.53,9,20,38.75,155.02,65.6,Online Transfer,2021,8,Aug,Q3,Sunday,30,42.32,S ($50-200),155.02,65.6
ORD-101994,01-08-2021,Standard Class,CUST-4785,Consumer,South,Clothing,Sports,Product-019,56.3,14,5,39.41,748.79,279.24,Cash,2021,8,Aug,Q3,Sunday,30,37.29,L ($500-2K),748.79,279.24
ORD-108118,01-08-2021,Second Class,CUST-1732,Corporate,West,Furniture,Beds,Product-169,39.54,9,0,0,355.86,148.14,Debit Card,2021,8,Aug,Q3,Sunday,30,41.63,M ($200-500),355.86,148.14
ORD-106640,01-08-2021,Standard Class,CUST-3844,Corporate,North,Furniture,Shelving,Product-211,47.47,6,0,0,284.82,82.9,Online Transfer,2021,8,Aug,Q3,Sunday,30,29.11,M ($200-500),284.82,82.9
ORD-101857,01-08-2021,Standard Class,CUST-4256,Home Office,West,Food & Beverage,Bakery,Product-357,38.73,3,10,11.62,104.57,30.01,Online Transfer,2021,8,Aug,Q3,Sunday,30,28.7,S ($50-200),104.57,30.01
ORD-103078,01-08-2021,Standard Class,CUST-2037,Consumer,South,Clothing,Women,Product-156,76.43,8,10,61.14,550.3,328.26,Online Transfer,2021,8,Aug,Q3,Sunday,30,59.65,L ($500-2K),550.3,328.26
ORD-105313,02-08-2021,Standard Class,CUST-1129,Consumer,West,Clothing,Kids,Product-119,52.32,1,5,2.62,680.1720794,358.2677893,Online Transfer,2021,8,Aug,Q3,Monday,31,52.67,L ($500-2K),680.1720794,358.2677893
ORD-105844,02-08-2021,Second Class,CUST-1394,Corporate,South,Electronics,Phones,Product-308,80.69,12,20,193.66,774.62,338.34,Credit Card,2021,8,Aug,Q3,Monday,31,43.68,L ($500-2K),774.62,338.34
ORD-104712,02-08-2021,Standard Class,CUST-1705,Corporate,North,Electronics,Laptops,Product-058,149.73,12,10,179.68,1617.08,463.68,Cash,2021,8,Aug,Q3,Monday,31,28.67,L ($500-2K),1617.08,463.68
ORD-105763,02-08-2021,First Class,CUST-2645,Corporate,West,Clothing,Men,Product-206,17.48,10,15,26.22,148.58,38.16,Debit Card,2021,8,Aug,Q3,Monday,31,25.68,S ($50-200),148.58,38.16
ORD-107765,02-08-2021,Second Class,CUST-2388,Consumer,North,Furniture,Shelving,Product-287,27.76,10,15,41.64,235.96,115.68,Cash,2021,8,Aug,Q3,Monday,31,49.03,M ($200-500),235.96,115.68
ORD-106409,02-08-2021,Standard Class,CUST-1746,Consumer,West,Clothing,Sports,Product-473,59.88,3,10,17.96,161.68,69.2,Credit Card,2021,8,Aug,Q3,Monday,31,42.8,S ($50-200),161.68,69.2
ORD-102210,02-08-2021,First Class,CUST-1056,Corporate,South,Office Supplies,Binders,Product-215,41.55,6,25,62.32,186.98,59.33,Cash,2021,8,Aug,Q3,Monday,31,31.73,S ($50-200),186.98,59.33
ORD-100643,02-08-2021,Standard Class,CUST-1280,Home Office,North,Furniture,Chairs,Product-423,51.72,4,0,0,206.88,63.21,Cash,2021,8,Aug,Q3,Monday,31,30.55,M ($200-500),206.88,63.21
ORD-106551,02-08-2021,First Class,CUST-1756,Home Office,North,Electronics,Accessories,Product-468,129.03,1,15,19.35,109.68,61.65,Online Transfer,2021,8,Aug,Q3,Monday,31,56.21,S ($50-200),109.68,61.65
ORD-101350,02-08-2021,Second Class,CUST-1582,Consumer,North,Furniture,Tables,Product-346,202.91,14,20,568.15,2272.59,719.28,Credit Card,2021,8,Aug,Q3,Monday,31,31.65,XL (>$2K),2272.59,719.28
ORD-102437,02-08-2021,Standard Class,CUST-3508,Consumer,North,Office Supplies,Storage,Product-177,60.99,3,10,18.3,164.67,82.14,Credit Card,2021,8,Aug,Q3,Monday,31,49.88,S ($50-200),164.67,82.14
ORD-107139,02-08-2021,Standard Class,CUST-3807,Consumer,North,Clothing,Sports,Product-305,96.39,1,0,0,96.39,35.68,Credit Card,2021,8,Aug,Q3,Monday,31,37.02,S ($50-200),96.39,35.68
ORD-106515,02-08-2021,Standard Class,CUST-3302,Consumer,North,Food & Beverage,Beverages,Product-272,20.97,14,5,14.68,278.9,71.96,Online Transfer,2021,8,Aug,Q3,Monday,31,25.8,M ($200-500),278.9,71.96
ORD-105515,03-08-2021,Standard Class,CUST-4204,Consumer,West,Clothing,Men,Product-361,34.52,8,15,41.42,234.74,100.47,Credit Card,2021,8,Aug,Q3,Tuesday,31,42.8,M ($200-500),234.74,100.47
ORD-100903,03-08-2021,Second Class,CUST-3957,Consumer,North,Electronics,Phones,Product-308,491.6,4,10,196.64,1769.76,604.76,Online Transfer,2021,8,Aug,Q3,Tuesday,31,34.17,L ($500-2K),1769.76,604.76
ORD-106336,03-08-2021,Standard Class,CUST-3808,Corporate,West,Office Supplies,Pens,Product-037,35.97,9,10,32.37,291.36,173.27,Cash,2021,8,Aug,Q3,Tuesday,31,59.47,M ($200-500),291.36,173.27
ORD-105547,03-08-2021,Standard Class,CUST-4134,Corporate,North,Electronics,Tablets,Product-236,354.01,13,15,690.32,3911.81,2263.01,Credit Card,2021,8,Aug,Q3,Tuesday,31,57.85,XL (>$2K),3911.81,2263.01
ORD-104869,03-08-2021,Standard Class,CUST-3187,Consumer,North,Office Supplies,Storage,Product-029,93.62,13,0,0,1217.06,447.44,Credit Card,2021,8,Aug,Q3,Tuesday,31,36.76,L ($500-2K),1217.06,447.44
ORD-103182,03-08-2021,Standard Class,CUST-4718,Home Office,West,Furniture,Tables,Product-466,25.88,4,5,5.18,98.34,37.07,Debit Card,2021,8,Aug,Q3,Tuesday,31,37.7,S ($50-200),98.34,37.07
ORD-108978,03-08-2021,Standard Class,CUST-1520,Corporate,North,Food & Beverage,Bakery,Product-430,28.81,6,25,43.22,129.64,74.73,Cash,2021,8,Aug,Q3,Tuesday,31,57.64,S ($50-200),129.64,74.73
ORD-103183,03-08-2021,Same Day,CUST-2024,Corporate,West,Clothing,Sports,Product-479,29.93,10,0,0,299.3,88.52,Credit Card,2021,8,Aug,Q3,Tuesday,31,29.58,M ($200-500),299.3,88.52
ORD-101064,04-08-2021,Standard Class,CUST-3971,Consumer,West,Furniture,Chairs,Product-232,42.69,6,10,25.61,230.53,137.02,Online Transfer,2021,8,Aug,Q3,Wednesday,31,59.44,M ($200-500),230.53,137.02
ORD-101174,04-08-2021,First Class,CUST-1748,Consumer,North,Furniture,Shelving,Product-440,91.43,7,0,0,640.01,326.85,Credit Card,2021,8,Aug,Q3,Wednesday,31,51.07,L ($500-2K),640.01,326.85
ORD-100815,04-08-2021,Standard Class,CUST-1088,Home Office,South,Food & Beverage,Snacks,Product-363,32.46,11,0,0,357.06,122.35,Online Transfer,2021,8,Aug,Q3,Wednesday,31,34.27,M ($200-500),357.06,122.35
ORD-105986,04-08-2021,First Class,CUST-1886,Consumer,West,Clothing,Kids,Product-096,79.93,1,5,4,75.93,37.23,Online Transfer,2021,8,Aug,Q3,Wednesday,31,49.03,S ($50-200),75.93,37.23
ORD-105347,04-08-2021,Standard Class,CUST-3562,Corporate,South,Office Supplies,Storage,Product-483,8.45,13,10,10.98,98.87,54.24,Credit Card,2021,8,Aug,Q3,Wednesday,31,54.86,S ($50-200),98.87,54.24
ORD-104847,04-08-2021,Standard Class,CUST-4200,Corporate,North,Food & Beverage,Bakery,Product-261,27.75,12,0,0,333,113.19,Online Transfer,2021,8,Aug,Q3,Wednesday,31,33.99,M ($200-500),333,113.19
ORD-101209,04-08-2021,Standard Class,CUST-4758,Consumer,West,Clothing,Sports,Product-245,34.97,3,5,5.25,99.66,29.28,Debit Card,2021,8,Aug,Q3,Wednesday,31,29.38,S ($50-200),99.66,29.28
ORD-104978,04-08-2021,Same Day,CUST-2354,Consumer,South,Furniture,Shelving,Product-146,107.56,2,20,43.02,172.1,81.81,Credit Card,2021,8,Aug,Q3,Wednesday,31,47.54,S ($50-200),172.1,81.81
ORD-106385,04-08-2021,Standard Class,CUST-1110,Corporate,South,Electronics,Tablets,Product-041,441.1,2,0,0,882.2,323.99,Credit Card,2021,8,Aug,Q3,Wednesday,31,36.73,L ($500-2K),882.2,323.99
ORD-109385,04-08-2021,Standard Class,CUST-1620,Home Office,North,Furniture,Beds,Product-453,43.73,9,10,39.36,354.21,151.6,Cash,2021,8,Aug,Q3,Wednesday,31,42.8,M ($200-500),354.21,151.6
ORD-107009,04-08-2021,Standard Class,CUST-4661,Home Office,North,Food & Beverage,Snacks,Product-253,144.75,13,20,376.35,1505.4,648.95,Cash,2021,8,Aug,Q3,Wednesday,31,43.11,L ($500-2K),1505.4,648.95
ORD-107846,04-08-2021,Standard Class,CUST-4876,Corporate,South,Furniture,Tables,Product-339,27.65,14,30,116.13,270.97,85.34,Debit Card,2021,8,Aug,Q3,Wednesday,31,31.49,M ($200-500),270.97,85.34
ORD-102902,04-08-2021,First Class,CUST-2359,Consumer,West,Furniture,Beds,Product-121,23.79,13,0,0,309.27,135.67,Debit Card,2021,8,Aug,Q3,Wednesday,31,43.87,M ($200-500),309.27,135.67
ORD-109546,05-08-2021,Standard Class,CUST-1835,Consumer,West,Electronics,Accessories,Product-045,267.94,9,0,0,2411.46,765.94,Credit Card,2021,8,Aug,Q3,Thursday,31,31.76,XL (>$2K),2411.46,765.94
ORD-104850,05-08-2021,Standard Class,CUST-3951,Home Office,North,Electronics,Phones,Product-275,151.11,6,0,0,906.66,374.73,Cash,2021,8,Aug,Q3,Thursday,31,41.33,L ($500-2K),906.66,374.73
ORD-100458,05-08-2021,First Class,CUST-2722,Consumer,North,Furniture,Shelving,Product-104,58.58,7,20,82.01,328.05,99.24,Credit Card,2021,8,Aug,Q3,Thursday,31,30.25,M ($200-500),328.05,99.24
ORD-100409,05-08-2021,Standard Class,CUST-2489,Consumer,South,Furniture,Shelving,Product-226,49.06,8,15,58.87,333.61,156.35,Credit Card,2021,8,Aug,Q3,Thursday,31,46.87,M ($200-500),333.61,156.35
ORD-104518,05-08-2021,Second Class,CUST-1893,Consumer,South,Food & Beverage,Beverages,Product-004,17.21,9,15,23.23,131.66,43.48,Debit Card,2021,8,Aug,Q3,Thursday,31,33.02,S ($50-200),131.66,43.48
ORD-101516,05-08-2021,First Class,CUST-2153,Home Office,West,Office Supplies,Binders,Product-243,12.09,4,25,12.09,36.27,10.4,Online Transfer,2021,8,Aug,Q3,Thursday,31,28.67,XS (<$50),36.27,10.4
ORD-105735,05-08-2021,Second Class,CUST-1240,Home Office,North,Clothing,Men,Product-070,50.64,4,25,50.64,151.92,62.84,Online Transfer,2021,8,Aug,Q3,Thursday,31,41.36,S ($50-200),151.92,62.84
ORD-100067,05-08-2021,Standard Class,CUST-3490,Consumer,West,Office Supplies,Storage,Product-126,37.51,7,0,0,262.57,122.48,Cash,2021,8,Aug,Q3,Thursday,31,46.65,M ($200-500),262.57,122.48
ORD-101943,05-08-2021,First Class,CUST-2625,Consumer,North,Food & Beverage,Beverages,Product-426,28,10,5,14,266,94.71,Online Transfer,2021,8,Aug,Q3,Thursday,31,35.61,M ($200-500),266,94.71
ORD-108275,05-08-2021,Standard Class,CUST-4355,Corporate,South,Electronics,Laptops,Product-035,136.81,8,0,0,1094.48,411.08,Debit Card,2021,8,Aug,Q3,Thursday,31,37.56,L ($500-2K),1094.48,411.08
ORD-109733,05-08-2021,Standard Class,CUST-3636,Consumer,South,Food & Beverage,Bakery,Product-438,22.68,9,0,0,204.12,102.49,Debit Card,2021,8,Aug,Q3,Thursday,31,50.21,M ($200-500),204.12,102.49
ORD-108696,05-08-2021,Second Class,CUST-4024,Consumer,West,Furniture,Shelving,Product-090,73.74,14,0,0,1032.36,604.72,Online Transfer,2021,8,Aug,Q3,Thursday,31,58.58,L ($500-2K),1032.36,604.72
ORD-106712,05-08-2021,Standard Class,CUST-3044,Corporate,West,Office Supplies,Storage,Product-364,37.5,9,0,0,337.5,158.62,Online Transfer,2021,8,Aug,Q3,Thursday,31,47,M ($200-500),337.5,158.62
ORD-100837,06-08-2021,Standard Class,CUST-4641,Corporate,South,Food & Beverage,Snacks,Product-418,40.83,9,5,18.37,349.1,104.44,Online Transfer,2021,8,Aug,Q3,Friday,31,29.92,M ($200-500),349.1,104.44
ORD-102775,06-08-2021,Second Class,CUST-1771,Consumer,North,Clothing,Women,Product-325,34.66,2,15,10.4,58.92,18.15,Credit Card,2021,8,Aug,Q3,Friday,31,30.8,S ($50-200),58.92,18.15
ORD-107542,06-08-2021,Standard Class,CUST-1783,Consumer,North,Clothing,Kids,Product-239,79.58,10,10,79.58,716.22,306.54,Online Transfer,2021,8,Aug,Q3,Friday,31,42.8,L ($500-2K),716.22,306.54
ORD-100350,06-08-2021,Second Class,CUST-1288,Corporate,South,Office Supplies,Paper,Product-035,47.9,14,0,0,670.6,186.19,Debit Card,2021,8,Aug,Q3,Friday,31,27.76,L ($500-2K),670.6,186.19
ORD-108833,06-08-2021,First Class,CUST-3683,Consumer,South,Office Supplies,Pens,Product-220,15.03,13,0,0,195.39,92.71,Credit Card,2021,8,Aug,Q3,Friday,31,47.45,S ($50-200),195.39,92.71
ORD-105935,06-08-2021,Standard Class,CUST-4066,Consumer,West,Electronics,Phones,Product-013,416.25,13,0,0,5411.25,2108.46,Debit Card,2021,8,Aug,Q3,Friday,31,38.96,XL (>$2K),5411.25,2108.46
ORD-109944,06-08-2021,First Class,CUST-3830,Consumer,South,Furniture,Shelving,Product-216,200.56,5,25,250.7,752.1,254.21,Online Transfer,2021,8,Aug,Q3,Friday,31,33.8,L ($500-2K),752.1,254.21
ORD-101160,06-08-2021,Standard Class,CUST-4325,Home Office,South,Furniture,Shelving,Product-155,43.72,11,25,99.11,297.33,135.38,Credit Card,2021,8,Aug,Q3,Friday,31,45.53,M ($200-500),297.33,135.38
ORD-109954,06-08-2021,Standard Class,CUST-4832,Consumer,South,Food & Beverage,Beverages,Product-065,35.15,14,0,0,492.1,257.8,Credit Card,2021,8,Aug,Q3,Friday,31,52.39,M ($200-500),492.1,257.8
ORD-106717,06-08-2021,Same Day,CUST-2104,Corporate,West,Clothing,Sports,Product-077,59.12,13,10,76.86,691.7,189.23,Debit Card,2021,8,Aug,Q3,Friday,31,27.36,L ($500-2K),691.7,189.23
ORD-103193,06-08-2021,First Class,CUST-2519,Home Office,South,Food & Beverage,Beverages,Product-469,97.75,5,15,73.31,415.44,110.06,Debit Card,2021,8,Aug,Q3,Friday,31,26.49,M ($200-500),415.44,110.06
ORD-105464,07-08-2021,Standard Class,CUST-4435,Home Office,West,Office Supplies,Storage,Product-436,123.43,11,0,0,1357.73,809.1,Online Transfer,2021,8,Aug,Q3,Saturday,31,59.59,L ($500-2K),1357.73,809.1
ORD-105055,07-08-2021,Second Class,CUST-3346,Home Office,South,Food & Beverage,Dairy,Product-153,60.49,2,0,0,120.98,60.58,Online Transfer,2021,8,Aug,Q3,Saturday,31,50.07,S ($50-200),120.98,60.58
ORD-103209,07-08-2021,Standard Class,CUST-4469,Corporate,South,Office Supplies,Pens,Product-403,67.8,9,10,61.02,549.18,291.67,Cash,2021,8,Aug,Q3,Saturday,31,53.11,L ($500-2K),549.18,291.67
ORD-106856,07-08-2021,Standard Class,CUST-3521,Corporate,South,Clothing,Kids,Product-075,103.39,14,15,217.12,1230.34,733.65,Online Transfer,2021,8,Aug,Q3,Saturday,31,59.63,L ($500-2K),1230.34,733.65
ORD-105626,07-08-2021,Standard Class,CUST-4175,Corporate,South,Office Supplies,Binders,Product-123,15.2,3,5,2.28,43.32,16.57,Cash,2021,8,Aug,Q3,Saturday,31,38.25,XS (<$50),43.32,16.57
ORD-102344,07-08-2021,Second Class,CUST-1313,Consumer,North,Clothing,Men,Product-111,13.48,3,0,0,40.44,17.06,Online Transfer,2021,8,Aug,Q3,Saturday,31,42.19,XS (<$50),40.44,17.06
ORD-100146,08-08-2021,Standard Class,CUST-2808,Home Office,West,Clothing,Women,Product-462,39.48,8,10,31.58,284.26,149.98,Online Transfer,2021,8,Aug,Q3,Sunday,31,52.76,M ($200-500),284.26,149.98
ORD-103525,08-08-2021,Standard Class,CUST-3960,Consumer,South,Food & Beverage,Snacks,Product-175,28.72,1,0,0,28.72,16.24,Credit Card,2021,8,Aug,Q3,Sunday,31,56.55,XS (<$50),28.72,16.24
ORD-106348,08-08-2021,First Class,CUST-1820,Consumer,North,Office Supplies,Pens,Product-177,21.22,7,30,44.56,103.98,58.87,Online Transfer,2021,8,Aug,Q3,Sunday,31,56.62,S ($50-200),103.98,58.87
ORD-109161,08-08-2021,Standard Class,CUST-1507,Corporate,South,Electronics,Accessories,Product-190,159.94,1,0,0,159.94,93.49,Debit Card,2021,8,Aug,Q3,Sunday,31,58.45,S ($50-200),159.94,93.49
ORD-102259,08-08-2021,Standard Class,CUST-2056,Consumer,North,Food & Beverage,Beverages,Product-044,5.48,1,5,0.27,5.21,2.32,Online Transfer,2021,8,Aug,Q3,Sunday,31,44.53,XS (<$50),20.9199,8.1197
